ITINERARY_ID,SEQ,TITLE,CONTENT
337189,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
337189,100,Brochure production comment,Please add overnight stay plug for W18 brochures.
337189,100,Cru_New,-
387885,1,Ship Name,Marella Discovery
387885,2,Cruise Name,Journey to Arabia 2
387885,4,Adults Only,Please see A-Z Guide.
387885,7,Key Features - Itinerary,<ul><li>The Hanging Gardens of Mumbai</li><li>Dubai Mall</li><li>Ferrari World in Abu Dhabi</li></ul>
387885,100,Please Note,Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387885,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387885,100,Cru_New,-
387887,1,Ship Name,Marella Discovery
387887,2,Cruise Name,Journey to Arabia 2
387887,4,Adults Only,Please see A-Z Guide.
387887,7,Key Features - Itinerary,<ul><li>The Hanging Gardens of Mumbai</li><li>Dubai Mall</li><li>Ferrari World in Abu Dhabi</li></ul>
387887,100,Please Note,Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387887,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387887,100,Cru_New,-
387889,1,Ship Name,Marella Discovery
387889,2,Cruise Name,Journey to Arabia 2
387889,4,Adults Only,Please see A-Z Guide.
387889,7,Key Features - Itinerary,<ul><li>The Hanging Gardens of Mumbai</li><li>Dubai Mall</li><li>Ferrari World in Abu Dhabi</li></ul>
387889,100,Please Note,Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387889,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387889,100,Cru_New,-
387891,1,Ship Name,Marella Discovery
387891,2,Cruise Name,Golden Cities and Sands 1
387891,4,Adults Only,Please see A-Z Guide.
387891,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387891,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387891,100,Brochure production comment,Please add overnight stay plugs for W18 brochures
387891,100,Cru_New,-
387893,1,Ship Name,Marella Discovery
387893,2,Cruise Name,Golden Cities and Sands 1
387893,4,Adults Only,Please see A-Z Guide.
387893,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387893,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387893,100,Brochure production comment,Please add overnight stay plugs for W18 brochures
387893,100,Cru_New,-
387895,1,Ship Name,Marella Discovery
387895,2,Cruise Name,Golden Cities and Sands 1
387895,4,Adults Only,Please see A-Z Guide.
387895,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387895,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387895,100,Brochure production comment,Please add overnight stay plugs for W18 brochures
387895,100,Cru_New,-
387897,1,Ship Name,Marella Discovery
387897,2,Cruise Name,Golden Cities and Sands 2
387897,4,Adults Only,Please see A-Z Guide.
387897,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387897,100,Please Note,Flights for this itinerary are from Manchester Airport.
387897,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387897,100,Cru_New,-
387899,1,Ship Name,Marella Discovery
387899,2,Cruise Name,Golden Cities and Sands 2
387899,4,Adults Only,Please see A-Z Guide.
387899,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387899,100,Please Note,Flights for this itinerary are from Manchester Airport.
387899,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387899,100,Cru_New,-
387901,1,Ship Name,Marella Discovery
387901,2,Cruise Name,Golden Cities and Sands 2
387901,4,Adults Only,Please see A-Z Guide.
387901,7,Key Features - Itinerary,<ul><li>Dubai&#8217;s dancing fountains</li><li>Desert-like beaches in Sir Bani Yas</li><li>Khasab&#8217;s dramatic fjords</li></ul>
387901,100,Please Note,Flights for this itinerary are from Manchester Airport.
387901,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387901,100,Cru_New,-
387903,1,Ship Name,Marella Discovery
387903,2,Cruise Name,Red Sea Odyssey 1
387903,4,Adults Only,Please see A-Z Guide.
387903,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387903,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387903,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387903,100,Cru_New,-
387905,1,Ship Name,Marella Discovery
387905,2,Cruise Name,Red Sea Odyssey 1
387905,4,Adults Only,Please see A-Z Guide.
387905,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387905,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387905,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387905,100,Cru_New,-
387907,1,Ship Name,Marella Discovery
387907,2,Cruise Name,Red Sea Odyssey 1
387907,4,Adults Only,Please see A-Z Guide.
387907,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387907,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387907,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387907,100,Cru_New,-
387909,1,Ship Name,Marella Discovery
387909,2,Cruise Name,Red Sea Odyssey 2
387909,4,Adults Only,Please see A-Z Guide.
387909,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387909,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387909,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387909,100,Cru_New,-
387911,1,Ship Name,Marella Discovery
387911,2,Cruise Name,Red Sea Odyssey 2
387911,4,Adults Only,Please see A-Z Guide.
387911,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387911,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387911,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387911,100,Cru_New,-
387913,1,Ship Name,Marella Discovery
387913,2,Cruise Name,Red Sea Odyssey 2
387913,4,Adults Only,Please see A-Z Guide.
387913,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
387913,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387913,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387913,100,Cru_New,-
387915,1,Ship Name,Marella Discovery
387915,2,Cruise Name,Ancient Shores 1
387915,4,Adults Only,Please see A-Z Guide.
387915,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387915,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387915,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387915,100,Cru_New,-
387917,1,Ship Name,Marella Discovery
387917,2,Cruise Name,Ancient Shores 1
387917,4,Adults Only,Please see A-Z Guide.
387917,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387917,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387917,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387917,100,Cru_New,-
387919,1,Ship Name,Marella Discovery
387919,2,Cruise Name,Ancient Shores 1
387919,4,Adults Only,Please see A-Z Guide.
387919,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387919,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387919,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387919,100,Cru_New,-
387921,1,Ship Name,Marella Discovery
387921,2,Cruise Name,Ancient Shores 2
387921,4,Adults Only,Please see A-Z Guide.
387921,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387921,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387921,100,Cru_New,-
387921,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387923,1,Ship Name,Marella Discovery
387923,2,Cruise Name,Ancient Shores 2
387923,4,Adults Only,Please see A-Z Guide.
387923,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387923,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387923,100,Cru_New,-
387923,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387925,1,Ship Name,Marella Discovery
387925,2,Cruise Name,Ancient Shores 2
387925,4,Adults Only,Please see A-Z Guide.
387925,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
387925,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387925,100,Cru_New,-
387925,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387797,1,Ship Name,Marella Discovery
387797,2,Cruise Name,Red Sea Voyage 2
387797,4,Adults Only,Please see A-Z Guide.
387797,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387797,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387797,100,Cru_New,-
387797,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387799,1,Ship Name,Marella Discovery
387799,2,Cruise Name,Authentic Arabia 1
387799,4,Adults Only,Please see A-Z Guide.
387799,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387799,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
387799,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387799,100,Cru_New,-
387801,1,Ship Name,Marella Discovery
387801,2,Cruise Name,Authentic Arabia 1
387801,4,Adults Only,Please see A-Z Guide.
387801,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387801,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
387801,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387801,100,Cru_New,-
387803,1,Ship Name,Marella Discovery
387803,2,Cruise Name,Authentic Arabia 1
387803,4,Adults Only,Please see A-Z Guide.
387803,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387803,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
387803,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387803,100,Cru_New,-
387805,1,Ship Name,Marella Discovery
387805,2,Cruise Name,Authentic Arabia 2
387805,4,Adults Only,Please see A-Z Guide.
387805,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387805,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387805,100,Please Note,Flights for this itinerary are from Manchester Airport.
387805,100,Cru_New,-
387807,1,Ship Name,Marella Discovery
387807,2,Cruise Name,Authentic Arabia 2
387807,4,Adults Only,Please see A-Z Guide.
387807,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387807,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387807,100,Please Note,Flights for this itinerary are from Manchester Airport.
387807,100,Cru_New,-
387809,1,Ship Name,Marella Discovery
387809,2,Cruise Name,Authentic Arabia 2
387809,4,Adults Only,Please see A-Z Guide.
387809,7,Key Features - Itinerary,<ul><li>Dune-bashing in Muscat</li><li>Sheikh Zayed Mosque</li><li>Safaris in Sir Bani Yas</li></ul>
387809,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387809,100,Please Note,Flights for this itinerary are from Manchester Airport.
387809,100,Cru_New,-
387811,1,Ship Name,Marella Discovery
387811,2,Cruise Name,Adventure to India 1
387811,4,Adults Only,Please see A-Z Guide.
387811,7,Key Features - Itinerary,<ul><li>The Burj Khalifa</li><li>Mumbai&#8217;s busy bazaars</li><li>Fresh seafood in Mangalore</li></ul>
387811,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
387811,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387811,100,Cru_New,-
387813,1,Ship Name,Marella Discovery
387813,2,Cruise Name,Adventure to India 1
387813,4,Adults Only,Please see A-Z Guide.
387813,7,Key Features - Itinerary,<ul><li>The Burj Khalifa</li><li>Mumbai&#8217;s busy bazaars</li><li>Fresh seafood in Mangalore</li></ul>
387813,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
387813,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387813,100,Cru_New,-
387815,1,Ship Name,Marella Discovery
387815,2,Cruise Name,Adventure to India 1
387815,4,Adults Only,Please see A-Z Guide.
387815,7,Key Features - Itinerary,<ul><li>The Burj Khalifa</li><li>Mumbai&#8217;s busy bazaars</li><li>Fresh seafood in Mangalore</li></ul>
387815,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport.
